step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
60255.0,29,336.0,5.6,2.260459250652871,29,866.0,0.07912610554783293,29,866.0
60260.0,29,433.0,7.5964912280701755,1.86400464160615,29,969.0,0.06851605607545111,29,969.0
60265.0,27,515.0,7.923076923076923,3.5259798245244713,27,1021.0,0.16847457863682763,27,1021.0
60270.0,22,446.0,6.96875,2.957671945123982,22,979.0,0.11689427410078156,22,979.0
60275.0,21,369.0,5.857142857142857,3.0193265357525587,21,848.0,0.13617356015493023,21,848.0
60280.0,19,349.0,5.721311475409836,3.100166354691926,19,813.0,0.1212512928425038,19,813.0
60285.0,17,395.0,6.171875,3.848779889645665,17,832.0,0.15725574844830686,17,832.0
60290.0,16,133.0,2.216666666666667,3.417584744303714,16,736.0,0.11829766322079499,16,736.0
60295.0,21,145.0,2.543859649122807,3.2964695109085906,21,602.0,0.10341369472175524,21,602.0
60300.0,23,219.0,3.5901639344262297,4.273920066101935,23,666.0,0.2120714614795891,23,666.0
60305.0,20,280.0,4.590163934426229,4.189549464358192,20,714.0,0.20246172055706438,20,714.0
60310.0,16,199.0,3.2096774193548385,3.1687027571745525,16,665.0,0.1326244072717982,16,665.0
60315.0,21,146.0,2.3934426229508197,3.2281973187414645,21,552.0,0.11822448017213469,21,552.0
60320.0,20,135.0,2.3684210526315788,2.566851580119716,20,612.0,0.09709527338318881,20,612.0
60325.0,22,189.0,3.0483870967741935,3.431915794693605,22,652.0,0.1183903932815845,22,652.0
60330.0,23,266.0,4.586206896551724,3.940229130306103,23,703.0,0.10223033417689173,23,703.0
60335.0,17,273.0,4.55,4.121624628215084,17,694.0,0.21360558216495948,17,694.0
60340.0,18,302.0,5.392857142857143,4.6810412097479475,18,621.0,0.23939367986294946,18,621.0
60345.0,17,321.0,5.35,4.004403673602972,17,618.0,0.17401891126922617,17,618.0
60350.0,20,375.0,6.3559322033898304,3.5975252757908005,20,641.0,0.12178584361227401,20,641.0
60355.0,15,178.0,3.0689655172413794,3.2502424722202936,15,592.0,0.10611147633646445,15,592.0
60360.0,20,220.0,3.9285714285714284,3.401894659712244,20,510.0,0.14241830795970364,20,510.0
60365.0,21,279.0,5.166666666666667,2.9814966919424637,21,578.0,0.10954101293788135,21,578.0
60370.0,20,346.0,5.766666666666667,4.058433033103856,20,616.0,0.2213748812002306,20,616.0
60375.0,15,295.0,4.758064516129032,4.444329991074037,15,590.0,0.21869003261122927,15,590.0
60380.0,16,250.0,4.237288135593221,3.3985137424822094,16,525.0,0.13437705296642097,16,525.0
60385.0,22,289.0,4.982758620689655,3.2508358572831817,22,595.0,0.14180594358776025,22,595.0
60390.0,21,351.0,6.051724137931035,3.1862716082543066,21,652.0,0.1253265816950973,21,652.0
60395.0,22,252.0,4.2,3.210619562537353,22,583.0,0.11480958913751903,22,583.0
60400.0,26,370.0,6.607142857142857,2.3445598657087294,26,687.0,0.08965549989297569,26,687.0
60405.0,28,462.0,7.9655172413793105,2.7056266607873405,28,794.0,0.1220304470441396,28,794.0
60410.0,25,541.0,8.725806451612904,3.3323020110043347,25,869.0,0.16708007063506497,25,869.0
60415.0,25,636.0,10.258064516129032,3.2753057732405226,25,932.0,0.1080767863069214,25,932.0
60420.0,26,579.0,9.338709677419354,3.657935616630715,26,942.0,0.14731468832998384,26,942.0
60425.0,22,519.0,9.105263157894736,3.7790328108852393,22,872.0,0.14662683002243374,22,872.0
60430.0,20,540.0,9.0,3.5408181452089336,20,949.0,0.15553783712369665,20,949.0
60435.0,20,598.0,9.966666666666667,3.152644915189969,20,994.0,0.11328917449265921,20,994.0
60440.0,18,270.0,4.576271186440678,2.4772428266839315,18,921.0,0.07656467987090412,18,921.0
60445.0,21,141.0,2.1363636363636362,4.072164393013048,21,735.0,0.21041804937415004,21,735.0
60450.0,25,202.0,3.2063492063492065,3.2853988262411504,25,809.0,0.15597430250589894,25,809.0
60455.0,30,272.0,4.317460317460317,2.7634189360127324,30,875.0,0.1091808743467103,30,875.0
60460.0,25,255.0,4.112903225806452,2.5354564276194305,25,890.0,0.09120587185553344,25,890.0
60465.0,25,237.0,3.8225806451612905,3.0899167284003335,25,850.0,0.12388432779526302,25,850.0
60470.0,22,255.0,4.25,3.4220424140973935,22,866.0,0.13132190369190666,22,866.0
60475.0,20,303.0,5.135593220338983,3.2706773896320436,20,898.0,0.10589860853119079,20,898.0
60480.0,22,382.0,6.063492063492063,4.549220379762574,22,915.0,0.18435231467843688,22,915.0
60485.0,18,276.0,4.6,3.9332423560928165,18,837.0,0.18476182797372975,18,837.0
60490.0,19,235.0,4.12280701754386,4.117763755251653,19,691.0,0.20139722617079245,19,691.0
60495.0,20,295.0,5.0,3.593760335873622,20,696.0,0.14034596851050057,20,696.0
60500.0,23,365.0,6.293103448275862,3.020198012374618,23,749.0,0.09846412283745186,23,749.0
60505.0,24,466.0,7.898305084745763,4.152926682390276,24,803.0,0.13773186672217555,24,803.0
60510.0,19,397.0,7.218181818181818,3.371701553311464,19,784.0,0.14971519872974828,19,784.0
60515.0,20,326.0,5.620689655172414,4.698615767776939,20,698.0,0.27551545816106704,20,698.0
60520.0,18,315.0,5.163934426229508,4.273879506234979,18,764.0,0.23159719620106575,18,764.0
60525.0,19,348.0,5.4375,3.5568741802582107,19,800.0,0.150330553429891,19,800.0
60530.0,21,276.0,4.451612903225806,3.3299059494430994,21,736.0,0.12483608593591805,21,736.0
60535.0,27,397.0,6.844827586206897,2.2106673924505795,27,853.0,0.07651342316870195,27,853.0
60540.0,28,504.0,8.689655172413794,2.2864981241086753,28,962.0,0.11071979196817344,28,962.0
60545.0,25,599.0,10.327586206896552,2.418972443900577,25,1036.0,0.10483370595348096,25,1036.0
60550.0,22,587.0,8.893939393939394,3.2617054963185135,22,1041.0,0.16778897542192675,22,1041.0
60555.0,21,560.0,8.75,3.200540089155108,21,973.0,0.15233596245166092,21,973.0
60560.0,21,555.0,8.951612903225806,3.2072132951327146,21,975.0,0.1313972672549205,21,975.0
60565.0,23,615.0,9.761904761904763,3.149680488848814,23,1027.0,0.12270611842180866,23,1027.0
60570.0,22,277.0,4.540983606557377,2.421358268522663,22,941.0,0.08432674981773869,22,941.0
60575.0,24,144.0,2.4,3.014969648580376,24,772.0,0.13908082496327964,24,772.0
60580.0,26,210.0,3.559322033898305,2.560266541209755,26,854.0,0.08823113811829675,26,854.0
60585.0,27,278.0,4.34375,3.5590484251669627,27,906.0,0.1715242548640137,27,906.0
60590.0,29,373.0,5.567164179104478,4.697281081058663,29,979.0,0.21385848210291025,29,979.0
60595.0,25,468.0,7.548387096774194,4.60446235680013,25,1059.0,0.1992155070204727,25,1059.0
60600.0,24,400.0,6.666666666666667,4.312194777516509,24,1043.0,0.19545982997221284,24,1043.0
60605.0,25,347.0,5.88135593220339,4.188474086720715,25,946.0,0.192638314700243,25,946.0
60610.0,22,213.0,3.435483870967742,3.675833114743317,22,844.0,0.1658924061594704,22,844.0
60615.0,27,219.0,3.4761904761904763,3.66413653892468,27,733.0,0.14183092542257178,27,733.0
60620.0,31,272.0,4.459016393442623,2.1506912756039176,31,758.0,0.029057751833178446,31,758.0
60625.0,35,294.0,4.523076923076923,3.4110603642557376,35,806.0,0.130536910031798,35,806.0
60630.0,31,353.0,5.693548387096774,4.158744319251691,31,868.0,0.13670395503472674,31,868.0
60635.0,27,411.0,6.966101694915254,4.792686449084843,27,928.0,0.1572266814573437,27,928.0
60640.0,18,337.0,6.480769230769231,4.591543712056132,18,907.0,0.20987694162339895,18,907.0
60645.0,20,330.0,6.226415094339623,4.610257715178613,20,821.0,0.23423112910083763,20,821.0
60650.0,16,309.0,5.722222222222222,3.8618122776886814,16,812.0,0.16813044116620277,16,812.0
60655.0,17,356.0,6.357142857142857,4.1561980520967206,17,822.0,0.16287225012346618,17,822.0
60660.0,19,306.0,4.78125,4.013128616926588,19,789.0,0.1966442080386991,19,789.0
60665.0,27,420.0,6.885245901639344,2.7146561439928676,27,905.0,0.14279729508569736,27,905.0
60670.0,30,509.0,8.344262295081966,1.878906819544115,30,997.0,0.09049577571435416,30,997.0
60675.0,30,610.0,9.838709677419354,2.403539083415525,30,1060.0,0.08992833234094767,30,1060.0
60680.0,24,402.0,6.28125,2.8117704544734856,24,1013.0,0.07794886571337896,24,1013.0
60685.0,21,350.0,5.555555555555555,3.5307435847569315,21,880.0,0.1375865065418301,21,880.0
60690.0,26,439.0,7.440677966101695,2.5460715074725795,26,952.0,0.09081489388428415,26,952.0
60695.0,27,537.0,8.261538461538462,3.509450851782167,27,999.0,0.16736976781550225,27,999.0
60700.0,21,413.0,6.3538461538461535,3.498668449058223,21,966.0,0.1539208890063539,21,966.0
60705.0,23,294.0,4.59375,3.0714747593495466,23,842.0,0.13570350705023826,23,842.0
60710.0,26,269.0,4.338709677419355,2.688591968463288,26,930.0,0.10449493214032693,26,930.0
60715.0,24,342.0,5.516129032258065,3.124257126262692,24,1000.0,0.11017422731213065,24,1000.0
60720.0,23,244.0,3.8125,2.858700249857953,23,952.0,0.10293250556257452,23,952.0
60725.0,26,279.0,4.65,2.9695610549595624,26,902.0,0.1145607337521428,26,902.0
60730.0,28,365.0,5.53030303030303,3.989099070836975,28,981.0,0.19178589616251548,28,981.0
60735.0,25,441.0,6.7846153846153845,3.9939105400829606,25,1048.0,0.19540425551482554,25,1048.0
60740.0,23,371.0,5.796875,2.8867183597189356,23,1014.0,0.10156947029619358,23,1014.0
60745.0,24,331.0,5.171875,3.1986260434400995,24,889.0,0.12755433808899935,24,889.0
60750.0,22,319.0,5.229508196721311,2.9662093636537636,22,888.0,0.1094503125138072,22,888.0
60755.0,25,377.0,5.984126984126984,3.2625111901271198,25,928.0,0.1404205372708201,25,928.0
60760.0,23,246.0,4.032786885245901,2.641430481252426,23,872.0,0.08892814056146223,23,872.0
60765.0,33,369.0,5.951612903225806,2.5083182345864627,33,987.0,0.11668931988596337,33,987.0
60770.0,31,466.0,7.396825396825397,2.7458286799986817,31,1098.0,0.13780725748692252,31,1098.0
60775.0,28,551.0,8.887096774193548,2.224294316595571,28,1156.0,0.08195892873983043,28,1156.0
60780.0,29,503.0,7.7384615384615385,2.5504842772664964,29,1169.0,0.09513882387524278,29,1169.0
60785.0,26,480.0,7.741935483870968,2.44828906184556,26,1076.0,0.0972199559991478,26,1076.0
60790.0,22,473.0,7.507936507936508,2.8210878097922905,22,1125.0,0.11620469561425457,22,1125.0
60795.0,26,538.0,8.40625,3.213291181674215,26,1145.0,0.10973912023474121,26,1145.0
60800.0,22,615.0,10.25,3.575303497193474,22,1143.0,0.09131405323426632,22,1143.0
60805.0,20,304.0,4.676923076923077,4.386774360269958,20,1071.0,0.23069969699750575,20,1071.0
60810.0,22,218.0,3.5737704918032787,4.113020211021916,22,889.0,0.19320597258151068,22,889.0
60815.0,25,299.0,4.671875,3.277512271607968,25,903.0,0.14035351701468787,25,903.0
60820.0,28,387.0,6.046875,2.9375705129553498,28,949.0,0.08912495788698073,28,949.0
60825.0,28,320.0,4.923076923076923,2.858531974396068,28,951.0,0.10299832250964662,28,951.0
60830.0,22,254.0,4.096774193548387,2.997514502302738,22,846.0,0.1167884621591543,22,846.0
60835.0,21,224.0,3.7333333333333334,3.3397355639651836,21,824.0,0.1199762876581524,21,824.0
60840.0,21,271.0,4.106060606060606,3.964482011696128,21,842.0,0.18501169922093125,21,842.0
60845.0,20,345.0,5.476190476190476,4.517805965734405,20,873.0,0.1791619847568483,20,873.0
60850.0,20,240.0,3.9344262295081966,3.405564188717554,20,844.0,0.14145460935489176,20,844.0
60855.0,22,274.0,4.807017543859649,3.7303457133836107,22,763.0,0.16561642669476492,22,763.0
60860.0,26,352.0,5.966101694915254,3.0969852142099334,26,821.0,0.10030695618530241,26,821.0
60865.0,26,441.0,7.35,3.128522841978632,26,891.0,0.11857502076939593,26,891.0
60870.0,22,365.0,6.083333333333333,2.747720971607822,22,867.0,0.0876003361431537,22,867.0
60875.0,19,300.0,4.6875,3.9946995011486868,19,744.0,0.22114962520705564,19,744.0
60880.0,17,261.0,4.142857142857143,4.131394619366598,17,720.0,0.22351942362527435,17,720.0
60885.0,18,300.0,4.615384615384615,3.5150130523711463,18,750.0,0.1546539436135432,18,750.0
60890.0,23,232.0,3.625,3.215436642552202,23,687.0,0.11163689568596728,23,687.0
60895.0,30,356.0,6.033898305084746,2.2141356399640357,30,817.0,0.07287230111622996,30,817.0
60900.0,30,468.0,7.932203389830509,2.5367502640406165,30,943.0,0.11269501224969908,30,943.0
60905.0,28,567.0,9.610169491525424,2.6369872359753583,28,1011.0,0.1012363133600303,28,1011.0
60910.0,22,515.0,7.803030303030303,3.413107011181433,22,1007.0,0.170819709663343,22,1007.0
60915.0,21,476.0,7.4375,3.5420577590744102,21,900.0,0.18003836074453416,21,900.0
60920.0,21,476.0,7.67741935483871,2.8972077663563236,21,959.0,0.10030860782396599,21,959.0
60925.0,25,536.0,8.375,3.072885409753659,25,1006.0,0.1148501303750848,25,1006.0
60930.0,23,252.0,4.064516129032258,2.3811791512802483,23,961.0,0.08152344548911615,23,961.0
60935.0,25,176.0,2.838709677419355,3.014653143414728,25,827.0,0.12846069907299226,25,827.0
60940.0,25,241.0,4.016666666666667,2.663197529390183,25,860.0,0.08809630172822325,25,860.0
60945.0,28,317.0,4.953125,3.895873992394005,28,920.0,0.1761882085070648,28,920.0
60950.0,22,248.0,3.8153846153846156,3.9619357780971005,22,907.0,0.19228899314640838,22,907.0
60955.0,20,188.0,2.984126984126984,3.1641587649904865,20,801.0,0.11501269301356114,20,801.0
60960.0,21,173.0,2.7903225806451615,2.893577428498671,21,864.0,0.11602622552707555,21,864.0
60965.0,20,231.0,3.725806451612903,3.1741400910521826,20,872.0,0.10076790765336271,20,872.0
60970.0,18,145.0,2.338709677419355,3.0205548820784984,18,824.0,0.11694830998232363,18,824.0
60975.0,22,178.0,2.918032786885246,3.190187362308145,22,768.0,0.11246425173481901,22,768.0
60980.0,24,256.0,4.491228070175438,2.6357614504155222,24,828.0,0.0765656297356232,24,828.0
60985.0,25,342.0,5.428571428571429,3.8599297219125,25,876.0,0.172335483674112,25,876.0
60990.0,20,285.0,4.672131147540983,3.2296689318539,20,860.0,0.14047528850554317,20,860.0
60995.0,20,246.0,4.169491525423729,2.650352053682617,20,771.0,0.11831117822455556,20,771.0
61000.0,20,212.0,3.593220338983051,3.1579854744942457,20,830.0,0.11728407902081157,20,830.0
61005.0,19,250.0,4.166666666666667,3.5303282576244217,19,828.0,0.13784098419128862,19,828.0
61010.0,20,314.0,5.413793103448276,4.153853164495186,20,836.0,0.12456149074616511,20,836.0
61015.0,22,402.0,7.3090909090909095,4.740320135782374,22,884.0,0.17483269624135547,22,884.0
61020.0,18,434.0,7.482758620689655,5.515240566724044,18,873.0,0.3107947802383084,18,873.0
61025.0,20,456.0,8.142857142857142,4.961495875454912,20,812.0,0.27713112340777024,20,812.0
61030.0,17,467.0,7.783333333333333,3.931874329814514,17,815.0,0.20111541384663997,17,815.0
61035.0,21,535.0,8.916666666666666,3.279693550367151,21,861.0,0.14270579637215552,21,861.0
61040.0,20,456.0,7.354838709677419,2.684288236076147,20,804.0,0.08585037301978721,20,804.0
61045.0,29,589.0,9.816666666666666,2.46478578262925,29,924.0,0.09377891466995968,29,924.0
61050.0,30,696.0,11.796610169491526,2.188259097176563,30,1044.0,0.08763862100253822,30,1044.0
61055.0,28,793.0,12.015151515151516,3.2237289041535613,28,1127.0,0.15004055375702258,28,1127.0
61060.0,23,469.0,7.106060606060606,3.2008928681205795,23,1066.0,0.13465391299451732,23,1066.0
61065.0,22,382.0,5.787878787878788,3.2576729335499586,22,888.0,0.1393433668690245,22,888.0
61070.0,25,461.0,7.317460317460317,3.080832692761878,25,887.0,0.11202069930821479,25,887.0
61075.0,28,541.0,8.725806451612904,2.660353039910681,28,962.0,0.0846096110690285,28,962.0
61080.0,24,391.0,6.2063492063492065,3.0195158163441773,24,937.0,0.09942696560967391,24,937.0
61085.0,20,244.0,4.135593220338983,2.894526928813543,20,800.0,0.10992837740914821,20,800.0
61090.0,18,164.0,2.523076923076923,4.208320040204706,18,781.0,0.2220551893125903,18,781.0
61095.0,18,200.0,3.076923076923077,4.570578092508018,18,806.0,0.2311811621094311,18,806.0
61100.0,21,275.0,4.365079365079365,3.7375093256738947,21,838.0,0.1267387661608538,21,838.0
61105.0,23,195.0,3.0952380952380953,3.6424304545201993,23,828.0,0.14591007599417966,23,828.0
61110.0,24,250.0,4.385964912280702,3.417808049892493,24,775.0,0.12984676145874705,24,775.0
61115.0,27,250.0,4.166666666666667,3.0650702213935785,27,781.0,0.1322823970558151,27,781.0
61120.0,29,268.0,4.466666666666667,2.8150901448658643,29,714.0,0.0946287122687788,29,714.0
61125.0,31,266.0,4.15625,2.8602431012745564,31,814.0,0.12865241651226175,31,814.0
61130.0,31,276.0,4.246153846153846,3.554430573654612,31,860.0,0.14376267210830102,31,860.0
61135.0,29,328.0,5.290322580645161,3.9490646512831207,29,903.0,0.1294422231712954,29,903.0
61140.0,28,377.0,6.283333333333333,4.739488883827069,28,956.0,0.16084682785493418,28,956.0
61145.0,20,332.0,6.264150943396227,4.125737003102163,20,943.0,0.2011699595284056,20,943.0
61150.0,19,346.0,6.528301886792453,4.266238326367007,19,842.0,0.2278594039821957,19,842.0
61155.0,18,359.0,6.527272727272727,3.7863295403504753,18,829.0,0.16587577029210332,18,829.0
61160.0,18,417.0,7.446428571428571,3.7310251766916624,18,829.0,0.1406156435461642,18,829.0
61165.0,17,372.0,5.723076923076923,4.372685816085969,17,774.0,0.220384341404247,17,774.0
61170.0,26,484.0,7.934426229508197,2.6945528455879164,26,886.0,0.14530230349387221,26,886.0
61175.0,32,594.0,9.580645161290322,2.2191890556888154,32,990.0,0.10265030809786672,32,990.0
61180.0,28,706.0,11.206349206349206,2.7899380893405263,28,1048.0,0.11307054475850363,28,1048.0
61185.0,23,463.0,7.015151515151516,3.105019546091783,23,988.0,0.11755168361481459,23,988.0
61190.0,23,420.0,6.461538461538462,3.4263620935718024,23,862.0,0.12219389887451249,23,862.0
61195.0,25,504.0,8.4,2.5108691147544593,25,938.0,0.07895712892394859,25,938.0
61200.0,26,600.0,9.090909090909092,3.6146821336323183,26,1013.0,0.16540510283479826,26,1013.0
61205.0,22,429.0,6.5,3.0471964421077997,22,965.0,0.11756341064962378,22,965.0
61210.0,21,252.0,3.876923076923077,3.3542561145827907,21,813.0,0.13931819898473946,21,813.0
61215.0,23,223.0,3.5396825396825395,2.9843282586004225,23,866.0,0.11678564759966953,23,866.0
61220.0,27,294.0,4.666666666666667,2.806919767167066,27,937.0,0.08952965709940154,27,937.0
61225.0,26,387.0,6.142857142857143,3.880672362799991,26,1014.0,0.11728785007534512,26,1014.0
61230.0,24,313.0,5.216666666666667,3.2650451951580015,24,1010.0,0.12472489083605376,24,1010.0
61235.0,24,317.0,5.112903225806452,4.476490801314684,24,928.0,0.2549692800458214,24,928.0
61240.0,28,412.0,6.338461538461538,3.7891569832513414,28,1036.0,0.1966924361666375,28,1036.0
61245.0,29,505.0,7.769230769230769,2.87337618960783,29,1122.0,0.12189341513438909,29,1122.0
61250.0,29,434.0,6.477611940298507,2.5730296285913163,29,1111.0,0.08857642119523619,29,1111.0
61255.0,23,328.0,5.046153846153846,2.820111778039309,23,970.0,0.10348463442006192,23,970.0
61260.0,20,290.0,4.53125,3.171373042760869,20,930.0,0.13403603918585366,20,930.0
61265.0,20,338.0,5.2,3.616476189148887,20,978.0,0.12087098887167526,20,978.0
61270.0,19,285.0,4.253731343283582,3.549978302762646,19,949.0,0.16528782606237036,19,949.0
61275.0,28,405.0,6.328125,2.7153092786891166,28,1047.0,0.1331404678999324,28,1047.0
61280.0,31,521.0,8.403225806451612,1.6523531724529377,31,1166.0,0.06950906162055952,31,1166.0
61285.0,33,636.0,9.784615384615385,2.3383629222972786,33,1265.0,0.09871452602383496,33,1265.0
61290.0,30,613.0,9.287878787878787,2.057563069920841,30,1277.0,0.06458930535097034,30,1277.0
61295.0,26,586.0,9.015384615384615,2.6067236187783864,26,1165.0,0.11361084357203564,26,1165.0
61300.0,25,579.0,9.046875,2.4922843052595742,25,1239.0,0.09464261749559708,25,1239.0
61305.0,27,652.0,9.44927536231884,3.5026742871688197,27,1286.0,0.16961649447940108,27,1286.0
61310.0,24,350.0,5.0,3.5682465085953234,24,1200.0,0.1802364032790603,24,1200.0
61315.0,26,202.0,2.9705882352941178,3.226900345007491,26,1016.0,0.13591983888084305,26,1016.0
61320.0,24,269.0,4.014925373134329,3.280502126695768,24,1001.0,0.12126866192032265,24,1001.0
61325.0,28,366.0,5.71875,2.6791471975326737,28,1070.0,0.09357299985951277,28,1070.0
